Tempo(s)	P0(KPa)	P0+Coluna(KPa)	P1(KPa)	P1+Coluna(KPa)
62.210	35.40	44.54	0.00	7.69
62.232	35.49	44.63	0.09	7.78
62.255	35.49	44.63	-0.03	7.67
62.278	35.47	44.61	0.07	7.76
62.300	35.60	44.74	0.01	7.71
62.323	35.62	44.77	-0.01	7.69
62.345	35.76	44.90	0.10	7.79
62.368	35.67	44.82	-0.02	7.67
62.391	35.68	44.82	0.06	7.76
62.413	35.64	44.79	-0.01	7.68
62.443	35.74	44.88	0.03	7.73
62.466	35.77	44.92	-0.01	7.68
62.488	35.65	44.79	0.10	7.79
62.511	35.79	44.93	-0.01	7.68
62.533	35.69	44.84	0.07	7.76
62.556	35.67	44.82	0.04	7.74
62.579	35.67	44.81	-0.02	7.67
62.601	35.78	44.93	0.10	7.79
62.624	35.80	44.94	-0.01	7.68
62.647	35.64	44.78	0.04	7.73
62.669	24.05	33.19	0.02	7.72
62.692	8.62	17.77	-0.05	7.64
62.715	0.40	9.54	0.06	7.76
62.737	-1.87	7.28	-0.04	7.65
62.760	-0.85	8.29	0.03	7.72
62.782	1.32	10.46	0.04	7.73
62.805	2.67	11.81	-0.06	7.64
62.828	2.36	11.50	0.06	7.75
62.850	1.21	10.35	-0.03	7.66
62.873	0.43	9.57	0.02	7.71
62.896	0.48	9.63	0.05	7.74
62.918	1.08	10.22	-0.06	7.63
62.941	1.57	10.72	0.05	7.75
62.963	1.58	10.72	-0.03	7.66
62.986	1.22	10.36	0.01	7.70
63.009	0.89	10.03	0.06	7.75
63.031	0.84	9.98	-0.06	7.63
63.054	1.03	10.18	0.05	7.74
63.077	1.25	10.39	-0.03	7.66
63.109	1.28	10.42	-0.02	7.67
63.132	1.15	10.29	-0.01	7.68
63.154	1.01	10.15	0.05	7.75
63.177	0.98	10.13	-0.06	7.64
63.200	1.05	10.20	0.05	7.74
63.222	1.14	10.29	-0.06	7.64
63.252	1.17	10.31	-0.02	7.67
63.274	1.12	10.27	-0.02	7.67
63.297	1.06	10.20	0.06	7.75
63.319	1.04	10.18	-0.05	7.64
63.341	1.06	10.21	0.04	7.73
63.364	1.10	10.24	-0.02	7.67
63.386	1.12	10.26	-0.04	7.66
63.408	1.10	10.25	0.06	7.75
63.431	1.07	10.22	-0.05	7.64
63.453	1.06	10.21	0.04	7.73
63.475	1.07	10.21	-0.01	7.68
63.498	1.08	10.23	-0.04	7.65
63.521	1.09	10.23	0.06	7.76
63.543	1.06	10.21	0.03	7.72
63.570	1.07	10.22	-0.05	7.64
63.592	1.07	10.21	0.04	7.73
63.615	1.07	10.21	0.00	7.69
63.637	1.07	10.22	-0.05	7.64
63.660	1.08	10.22	0.06	7.76
63.682	1.08	10.22	-0.05	7.64
63.704	1.08	10.22	0.03	7.72
63.727	1.07	10.21	0.01	7.71
63.750	1.06	10.20	0.04	7.73
63.779	1.06	10.21	-0.05	7.64
63.802	1.06	10.20	0.06	7.75
63.824	1.05	10.20	-0.04	7.65
63.847	1.05	10.19	0.03	7.72
63.869	1.04	10.19	0.03	7.72
63.892	1.04	10.18	-0.05	7.64
63.915	1.04	10.18	0.06	7.75
63.937	1.04	10.18	-0.04	7.66
63.960	1.03	10.18	0.02	7.72
63.983	1.03	10.18	0.05	7.74
64.005	1.03	10.18	-0.06	7.64
64.028	1.03	10.18	0.06	7.75
64.050	1.03	10.18	-0.04	7.66
64.073	1.03	10.18	0.01	7.70
64.096	1.03	10.17	0.05	7.74
64.118	1.03	10.17	-0.06	7.63
64.141	1.03	10.17	0.06	7.75
64.164	1.03	10.17	-0.03	7.66
64.186	1.02	10.17	0.00	7.69
64.209	1.03	10.17	0.06	7.75
64.232	1.02	10.17	0.02	7.71
64.260	1.03	10.17	-0.06	7.63
64.283	1.03	10.18	0.05	7.74
64.305	1.04	10.18	-0.03	7.66
64.328	1.04	10.18	-0.01	7.68
64.353	1.03	10.18	-0.05	7.65
64.381	1.04	10.18	0.06	7.75
64.403	1.04	10.18	-0.06	7.64
64.426	1.03	10.18	0.04	7.73
64.449	1.03	10.18	-0.02	7.67
64.471	1.03	10.17	-0.03	7.67
64.494	1.03	10.18	0.06	7.75
64.517	1.03	10.18	-0.05	7.64
64.539	1.03	10.18	0.04	7.73
64.562	1.03	10.17	-0.05	7.64
64.591	1.03	10.17	-0.01	7.68
64.614	1.03	10.18	-0.04	7.65
64.636	1.03	10.17	0.06	7.75
64.659	1.03	10.17	-0.05	7.65
64.682	1.03	10.17	0.04	7.73
64.704	1.00	10.15	-0.04	7.65
64.734	1.05	10.19	-0.00	7.69
64.757	1.05	10.19	-0.05	7.64
64.780	1.05	10.19	0.06	7.75
64.802	0.83	9.98	-0.05	7.64
